k,model_family,kept_draws,mean_loglik,n_roi_units,n_subject_feature_rows,n_parameters_approx,aic_approx,bic_approx,bic_roi_approx,mean_membership_entropy,n_pointwise_units,elpd_waic,p_waic,waic,elpd_loo,p_loo,looic,pareto_k_max,pareto_k_bad,loo_method,requested_K,occupied_K,effective_K,terminal_cluster_count,empty_cluster_count,minimum_cluster_size,maximum_cluster_size,mean_max_posterior,mean_max_posterior_probability,stable_080_fraction,stable_090_fraction,uncertain_060_fraction,interpretable_cluster_fraction,cluster_size_balance,effect_strength_score,mean_coclustering_entropy,coclustering_sharpness,confident_pair_fraction,delta_bic,delta_aic,delta_waic,delta_looic,model_performance_score,assignment_stability_score,coclustering_score,interpretability_score,overall_score,overall_recommended_K,is_lowest_bic
6,Bayesian hierarchical ROI mixture clustering,2000,-9733.94389892715,61,11102,89,19645.8877978543,20296.9121669156,19833.7555717657,0.010698917413384,61,-10015.3796571374,474.464304629061,20030.7593142748,-9934.39518926851,393.479836760167,19868.790378537,2.88622070591435,28,psis_loo,6,2,2,2,4,3,58,0.998573770491803,0.998573770491803,1,1,0,1,0.0517241379310345,1,-1.11022302462516e-15,1,1,562.644159971671,123.751326896665,2.94183284810788,7.9704357787341,0.25,0.99793671332147,1,0.691091954022989,0.653147971433816,FALSE,FALSE
