k,model_family,kept_draws,mean_loglik,n_roi_units,n_subject_feature_rows,n_parameters_approx,aic_approx,bic_approx,bic_roi_approx,mean_membership_entropy,n_pointwise_units,elpd_waic,p_waic,waic,elpd_loo,p_loo,looic,pareto_k_max,pareto_k_bad,loo_method,requested_K,occupied_K,effective_K,terminal_cluster_count,empty_cluster_count,minimum_cluster_size,maximum_cluster_size,mean_max_posterior,mean_max_posterior_probability,stable_080_fraction,stable_090_fraction,uncertain_060_fraction,interpretable_cluster_fraction,cluster_size_balance,effect_strength_score,mean_coclustering_entropy,coclustering_sharpness,confident_pair_fraction,delta_bic,delta_aic,delta_waic,delta_looic,model_performance_score,assignment_stability_score,coclustering_score,interpretability_score,overall_score,overall_recommended_K,is_lowest_bic
4,Bayesian hierarchical ROI mixture clustering,2000,-9738.4976369953,61,11102,59,19594.9952739906,20026.5732265144,19719.5368319768,0.0385663886920398,61,-10020.2495224885,483.674324092289,20040.499044977,-9945.14857962269,408.573381226481,19890.2971592454,3.52113079051693,29,psis_loo,4,2,1,2,2,3,58,0.983016393442623,0.983016393442623,0.950819672131147,0.950819672131147,0,1,0.0517241379310345,1,-1.11022302462516e-15,1,1,292.305219570473,72.8588030329702,12.6815635503117,29.4772164870992,0.3125,0.969038500409076,1,0.732758620689655,0.677173418205717,FALSE,FALSE
