cluster,dataset,subject,emotion_generation,reappraisal_effect,look_neg_base,reg_neg_base
1,AHAB,120,0.593560483554297,0.0293971737659929,0.996580634176062,1.02597780794205
1,AHAB,121,0.27349143122976,0.0271459454589766,0.714961472034774,0.74210741749375
1,AHAB,122,0.470658688333483,-0.114723384622102,0.966606809963242,0.85188342534114
1,AHAB,123,0.549772698992358,-0.188961240347029,1.28500401236293,1.0960427720159
1,AHAB,124,0.571575920176681,-0.0992358531142399,1.26759134937481,1.16835549626057
1,AHAB,125,0.573019614015536,-0.181035898914888,1.05912828532754,0.878092386412647
1,AHAB,126,0.466550176066901,-0.275431408075314,1.20656220282087,0.931130794745553
1,AHAB,127,0.790159274985761,-0.27844408836789,1.47582023322382,1.19737614485594
1,AHAB,128,0.275585921168611,0.0530878246806167,1.07313547115893,1.12622329583955
1,AHAB,129,0.418644425848513,-0.270572148468446,0.898463817744748,0.627891669276302
1,AHAB,130,0.319704183467211,-0.137762754414361,0.815281664879516,0.677518910465155
1,AHAB,131,0.199371039990139,-0.00382197014911985,0.989247372959687,0.985425402810567
1,AHAB,132,0.387032854453314,0.0266526782217418,1.14561720155541,1.17226987977715
1,AHAB,133,0.494878167399594,-0.254494689619438,1.01167726347253,0.757182573853092
1,AHAB,134,0.248091916046361,0.0276601556259854,1.13743453320173,1.16509468882772
1,AHAB,135,0.419016823050774,-0.0850794391985175,1.4053617890918,1.32028234989329
1,AHAB,136,0.628865585168489,-0.0647454796107384,1.94272982945245,1.87798434984171
1,AHAB,137,0.628371482370901,-0.0365449936243581,1.3123617864411,1.27581679281675
1,AHAB,138,0.244072383757996,-0.0310553819411564,0.927588489589065,0.896533107647908
1,AHAB,139,0.441513841244069,0.0135836769581907,1.09743315958465,1.11101683654284
1,AHAB,140,0.416133568372653,-0.0811860965837429,1.16013785340792,1.07895175682418
1,AHAB,141,0.907730317584551,-0.260722744976548,2.01333138738444,1.7526086424079
1,AHAB,142,0.76882558142476,-0.0972653926481267,1.59402544792237,1.49676005527424
1,AHAB,143,0.337089763234497,-0.0613123871202849,1.28843322287302,1.22712083575274
1,AHAB,144,0.635240335505932,-0.154145483398125,1.01417781240244,0.860032329004313
1,AHAB,145,0.318725055802347,-0.0273774364162884,1.27241242343631,1.24503498702002
1,AHAB,146,0.69301057160063,-0.0296797533317231,1.01636986397651,0.986690110644791
1,AHAB,147,0.175926893729372,0.260742758943893,0.22403781208812,0.484780571032013
1,AHAB,148,0.705294298770687,-0.0379087767007435,1.44528179997693,1.40737302327619
1,AHAB,149,0.633072887802908,-0.170088425073755,0.97185076812453,0.801762343050775
1,AHAB,150,0.57051373867555,-0.0608040407031137,1.37961358179777,1.31880954109466
1,AHAB,151,0.656107079172663,-0.18603333422852,1.40449101230632,1.2184576780778
1,AHAB,152,0.374692908152069,-0.0110267998508828,0.853627999779767,0.842601199928884
1,AHAB,153,0.57782110349643,-0.222660222099023,1.53137292194228,1.30871269984326
1,AHAB,154,0.511478284138965,-0.0715120985984734,1.27272294107058,1.20121084247211
1,AHAB,155,0.467003361076018,0.0502963478457677,1.03784975675022,1.08814610459599
1,AHAB,156,0.216668907785801,-0.0679486964497839,1.15283210730185,1.08488341085207
1,AHAB,157,0.514269510277141,-0.134169178126312,0.993026368352138,0.858857190225826
1,AHAB,158,0.261814064097678,-0.0787593217282243,1.02736993303137,0.948610611303141
1,AHAB,159,0.515334880422334,-0.1591851210179,1.14916527368647,0.989980152668571
1,AHAB,160,0.370764453962658,-0.034746734693523,0.945533954252133,0.91078721955861
1,AHAB,161,0.22684420037466,-0.0797884667024626,0.990841209078446,0.911052742375983
1,AHAB,162,0.445927860351903,-0.0723204066715627,0.895544746347176,0.823224339675614
1,AHAB,163,0.415446573526421,-0.0816230240717823,1.4057451453467,1.32412212127492
1,AHAB,164,0.17553842361179,-0.0403964089976843,1.35228859827045,1.31189218927276
