dataset,subject,cluster,emotion_generation,reappraisal_effect,look_neg_base,reg_neg_base,reg_success,emotion_reactivity
AHAB,59,1,0.203134638005076,-0.0799617365709083,1.00581789616982,0.925856159598914,0.26666666666667,2
AHAB,60,2,0.0961925111626315,0.0940602814431727,0.173110589636011,0.267170871079183,0.78571428571429,2.92857142857143
AHAB,60,1,0.310106071500607,0.0466215467296165,1.15193574824746,1.19855729497707,0.78571428571429,2.92857142857143
AHAB,61,2,0.0993950735321325,0.0535272430278982,0.21984052914246,0.273367772170358,0.73333333333333,1.73333333333333
AHAB,61,1,0.306651730306213,-0.145832637565691,1.16345041282283,1.01761777525714,0.73333333333333,1.73333333333333
AHAB,62,2,0.0847823959558572,0.157137377223597,0.1340410494627,0.291178426686297,1.69230769230769,3.15384615384615
AHAB,62,1,0.309704192313838,-0.0146798857314932,1.12572394588085,1.11104406014936,1.69230769230769,3.15384615384615
AHAB,63,2,0.164498597559048,0.139692577101295,0.465978970044539,0.605671547145835,-0.72857142857143,2.07142857142857
AHAB,63,1,0.371433406958698,-0.044321614595502,1.57219728273487,1.52787566813937,-0.72857142857143,2.07142857142857
AHAB,64,2,0.271631250285371,0.0381274208899932,0.33356887188778,0.371696292777773,0.45714285714286,1.70329670329671
AHAB,64,1,0.487530666074536,-0.199659858380353,1.20229189569989,1.00263203731954,0.45714285714286,1.70329670329671
AHAB,65,2,0.0376639728873106,0.0245782482484455,0.0092207002040088,0.0337989484524543,1.14285714285714,2.5
AHAB,65,1,0.681498252360845,-0.329892727379832,1.54232681220422,1.21243408482439,1.14285714285714,2.5
AHAB,66,2,0.149687136118688,0.00818493191824739,0.288945194216059,0.297130126134306,1.62857142857143,3.42857142857143
AHAB,66,1,0.375558578773845,-0.13682685992812,1.08733042790602,0.9505035679779,1.62857142857143,3.42857142857143
AHAB,67,2,0.195753033672678,0.0396255004979922,0.387717214669639,0.427342715167631,1.1,2.5
AHAB,67,1,0.627303230846575,0.0644749891147435,1.28710190055867,1.35157688967341,1.1,2.5
AHAB,68,2,0.0736807993871789,0.0193666174415531,0.30723973595343,0.326606353394983,1,1.26666666666667
AHAB,68,1,0.162981226635455,-0.125945766593873,1.14690843223107,1.0209626656372,1,1.26666666666667
AHAB,69,2,0.201140662217407,0.00980925678485837,0.134460843314285,0.144270100099144,0.71978021978022,2.00549450549451
AHAB,69,1,-0.0299111771358323,0.0269492598111108,0.339262543385152,0.366211803196263,0.71978021978022,2.00549450549451
AHAB,70,2,0.120990763297787,-0.0167639817259306,0.237610853102465,0.220846871376534,-0.06666666666667,2.78571428571429
AHAB,70,1,0.168615251504481,0.0160002894886474,0.776765755357243,0.79276604484589,-0.06666666666667,2.78571428571429
AHAB,71,2,0.278251174656159,-0.0830436493432572,0.219823933816113,0.136780284472856,-0.60952380952381,0.85714285714286
AHAB,71,1,0.749145840063668,-0.359605183099761,1.26877014831141,0.909164965211653,-0.60952380952381,0.85714285714286
AHAB,72,2,0.370819103626324,-0.106733711860973,0.520582547324368,0.413848835463395,0.1025641025641,1.33333333333333
AHAB,72,1,0.387377288357849,-0.0436725626238274,1.51312138407693,1.46944882145311,0.1025641025641,1.33333333333333
AHAB,73,2,0.077626178107092,0.0499606330824366,0.157217644899862,0.207178277982299,-0.0571428571428601,2.07142857142857
AHAB,73,1,0.691031122177282,-0.159999198007557,1.965562510816,1.80556331280844,-0.0571428571428601,2.07142857142857
AHAB,74,2,-0.243591823476606,0.211395703328574,-0.127779740709257,0.0836159626193167,1.6,2.6
AHAB,74,1,0.238083564271947,-0.0636812619846465,0.997661104530643,0.933979842545996,1.6,2.6
AHAB,75,2,0.333815862780877,0.0553210168922276,0.570579670275242,0.625900687167469,0.3952380952381,1.92857142857143
AHAB,75,1,0.991183480117971,-0.0857785307106498,1.64790598543227,1.56212745472162,0.3952380952381,1.92857142857143
AHAB,76,2,0.0721481600981866,0.0315533439849338,0.260064725962577,0.291618069947511,0.23076923076923,2.15384615384615
AHAB,76,1,0.390423738134194,-0.206063458751651,1.4088353344717,1.20277187572005,0.23076923076923,2.15384615384615
AHAB,77,2,0.280977427006228,0.0155391333407449,0.297901674286267,0.313440807627012,-0.40109890109891,1.18461538461538
AHAB,77,1,0.78503687825888,-0.510323859748569,1.26680448980202,0.756480630053451,-0.40109890109891,1.18461538461538
AHAB,78,2,0.197267182353796,-0.0315424003212383,0.445683923639789,0.414141523318551,0.0666666666666598,1.97619047619047
AHAB,78,1,0.324936759948258,-0.196965342524603,1.32491147217671,1.12794612965211,0.0666666666666598,1.97619047619047
AHAB,79,2,0.1356002786398,-0.0360803533296867,0.298290418626302,0.262210065296615,0,0.78571428571429
AHAB,79,1,0.266551593705115,-0.102972181768172,1.09053257234164,0.987560390573468,0,0.78571428571429
AHAB,80,2,0.147004048852975,0.0497509973269509,0.29356880035255,0.3433197976795,0.45714285714286,1.53333333333333
AHAB,80,1,0.491820480434969,0.157635599260299,1.25971979757131,1.41735539683161,0.45714285714286,1.53333333333333
AHAB,81,2,0.184444931305824,0.123748758867937,0.363831092339629,0.487579851207566,-0.06666666666667,3.05714285714286
AHAB,81,1,0.528735436463528,0.125459136051541,1.52942651041875,1.65488564647029,-0.06666666666667,3.05714285714286
AHAB,82,2,0.161067268034043,0.120401604269024,0.31691378752824,0.437315391797264,1.92307692307692,3.69230769230769
AHAB,82,1,0.71176394640796,-0.0731193075384057,1.11038512172771,1.0372658141893,1.92307692307692,3.69230769230769
AHAB,83,2,0.217016194295495,0.0357373915865423,0.342174682849362,0.377912074435904,1.2952380952381,2.73333333333334
AHAB,83,1,0.372720349075143,-0.0483635333967413,1.23638617815918,1.18802264476243,1.2952380952381,2.73333333333334
AHAB,84,2,0.059335252025508,-0.0122112708226198,0.245869401530774,0.233658130708154,2,2.8
AHAB,84,1,0.344913701507502,-0.20227060626091,1.27422853859132,1.07195793233041,2,2.8
AHAB,85,2,-0.107327497265122,0.152440988550788,0.161695795855365,0.314136784406153,0.4,2.78787878787878
AHAB,85,1,0.0447910932549594,-0.0865816261364149,1.06981660178644,0.983234975650025,0.4,2.78787878787878
