roi_id,source_system,emotion_generation_mean,emotion_generation_sd,emotion_generation_t,emotion_generation_signed_logbf,emotion_generation_p_gt0,emotion_generation_p_lt0,emotion_generation_p_rope,reappraisal_effect_mean,reappraisal_effect_sd,reappraisal_effect_t,reappraisal_effect_signed_logbf,reappraisal_effect_p_gt0,reappraisal_effect_p_lt0,reappraisal_effect_p_rope,look_neutral_base_mean,look_negative_base_mean,regulate_negative_base_mean,look_negative_minus_neutral_mean,regulate_negative_minus_look_negative_mean,z_emotion_generation_mean,z_emotion_generation_sd,z_emotion_generation_t,z_emotion_generation_signed_logbf,z_emotion_generation_p_gt0,z_emotion_generation_p_lt0,z_emotion_generation_p_rope,z_reappraisal_effect_mean,z_reappraisal_effect_sd,z_reappraisal_effect_t,z_reappraisal_effect_signed_logbf,z_reappraisal_effect_p_gt0,z_reappraisal_effect_p_lt0,z_reappraisal_effect_p_rope,z_look_neutral_base_mean,z_look_negative_base_mean,z_regulate_negative_base_mean,z_look_negative_minus_neutral_mean,z_regulate_negative_minus_look_negative_mean
16,reappraisal_only,-0.00210688580362668,0.137903015540497,-0.20611183403803,-2.47060679404061,0.418351777505324,0.581648222494676,0.999998429986622,0.0553164848777388,0.117059089478169,6.37507248461251,15.5843996387512,0.999999999908562,9.14382188795543e-11,0.27003397682576,0.0128993531555533,0.0107924673519267,0.0661089522296654,-0.00210688580362668,0.0553164848777388,-1.273695960907,-1.49295814713856,-1.27786393021398,-1.43405597861497,-3.62176650704911,3.62176650704911,1.79113936196214,0.100472311675315,-1.18939502719707,0.566109125386805,0.342638645121692,0.656014384023158,-0.656014384023158,-0.429494861791933,-0.683929207559344,-1.16379654570089,-1.26603432499777,-1.273695960907,0.100472311675315
17,common_appraisal,0.248346069794929,0.195743735616562,17.1161117463624,50,1,5.62731235790685e-66,7.66012235846719e-43,0.145528564287589,0.139999778606814,14.0235055247598,50,1,5.5972773237176e-45,1.70236413857272e-20,0.17513115261587,0.4234772224108,0.569005786698388,0.248346069794929,0.145528564287589,0.603320078727482,-0.680831612366942,0.989473027340267,1.07165805525552,0.4750032053156,-0.4750032053156,-0.598503029014614,1.26703556003009,-0.794965447755514,1.93699838001534,2.21487026725244,0.656014384280943,-0.656014384280943,-1.02254940921615,0.101339548311081,0.379291366981147,0.831931920488891,0.603320078727482,1.26703556003009
18,common_appraisal,0.27936017925365,0.20429342762015,18.4478517387053,50,1,2.71297716481435e-76,4.02310748793494e-52,0.103911261505315,0.1483982429403,9.4464700595986,33.3140186084201,1,1.75224984124076e-21,4.76702985517824e-07,0.13454372125364,0.413903900507289,0.517815162012605,0.27936017925365,0.103911261505315,0.835754871800185,-0.560787606498636,1.16378686692773,1.07165805525552,0.4750032053156,-0.4750032053156,-0.598503029014614,0.728867986030547,-0.650566875575056,1.11662004836136,1.3071417464745,0.656014384280943,-0.656014384280943,-1.02254836227059,-0.0951203432503823,0.343495333489643,0.618376782903651,0.835754871800185,0.728867986030547
19,common_appraisal,0.160586669775485,0.379331204786995,5.71119009128445,12.2904055903248,0.999999994390558,5.60944232931561e-09,4.19525108488384e-05,0.151456192450726,0.29525741156129,6.92025217546477,18.4601853637875,0.999999999997746,2.25420185131768e-12,1.77883023137946e-06,0.0709139790079455,0.231500648783431,0.382956841234157,0.160586669775485,0.151456192450726,-0.0543914706192495,1.89687238178805,-0.503337652913711,-0.729149400522161,0.475003165806164,-0.475003165806164,-0.598402777358885,1.34368774685768,1.87444881996413,0.663826001001458,0.499083307320511,0.656014384274588,-0.656014384274588,-1.02254550251015,-0.403114513911446,-0.338536773387753,0.0557798733106711,-0.0543914706192495,1.34368774685768
20,common_appraisal,0.169026818658809,0.330770673039722,6.89388944527185,18.317860835628,0.999999999997286,2.71436100684078e-12,6.03147497351236e-07,0.224289548199169,0.264636977458208,11.4338950738988,46.1081749843211,1,1.41558899204991e-30,3.1965805773023e-19,0.108535835371107,0.277562654029916,0.501852202229085,0.169026818658809,0.224289548199169,0.00886310265196621,1.21504656214548,-0.348532010178255,-0.441310549030209,0.475003205296482,-0.475003205296482,-0.598501587705523,2.28552077660608,1.34797793332821,1.47284198064249,2.00315238972973,0.656014384280943,-0.656014384280943,-1.02254940921615,-0.221009227289989,-0.166304281980097,0.551783103030391,0.00886310265196621,2.28552077660608
21,common_appraisal,0.387031017982399,0.409961234175116,12.7361649277326,50,1,1.86124047630176e-37,6.95213343992752e-29,0.116419786209525,0.315254014253404,4.98197869625802,8.97002026258036,0.999999685313174,3.14686826459762e-07,0.00223934538918174,-0.214931931515627,0.172099086466773,0.288518872676298,0.387031017982399,0.116419786209525,1.64269240947772,2.32694067267748,0.416173921257952,1.07165805525552,0.4750032053156,-0.4750032053156,-0.598503029014614,0.890619996476674,2.2182593980109,0.316413887797572,-0.0171880061309235,0.656013497109284,-0.656013497109284,-1.01763130971653,-1.78672650166111,-0.560647795618723,-0.338192919411374,1.64269240947772,0.890619996476674
22,common_appraisal,0.299654842548021,0.314427941600824,12.8568880354124,50,1,3.93405057231048e-38,4.4895631102391e-27,0.0826744938046373,0.211410459220072,5.27570822752143,10.2675120743712,0.999999933877823,6.6122176893317e-08,0.0185320284151527,-0.113247921245211,0.18640692130281,0.269081415107447,0.299654842548021,0.0826744938046373,0.987852931220073,0.985582512688251,0.431975585657598,1.07165805525552,0.4750032053156,-0.4750032053156,-0.598503029014614,0.454248080630676,0.432830481301934,0.369061358993623,0.0533964141317464,0.656014197867924,-0.656014197867924,-0.981848961613982,-1.29453399376443,-0.507148734358295,-0.419281379474179,0.987852931220073,0.454248080630676
23,common_appraisal,0.134293419113434,0.330657941298979,5.47912826956823,11.1980973180493,0.999999978628679,2.13713213363325e-08,0.0002917779758457,0.100565732349197,0.224714174572603,6.03747362870036,13.8790956660849,0.999999999217271,7.82728678718564e-10,0.00119981557644441,0.00372670435574178,0.138020123469176,0.238585855818373,0.134293419113434,0.100565732349197,-0.251445855978179,1.21346372503957,-0.53371264157336,-0.781312170011312,0.475003054789253,-0.475003054789254,-0.597805782900094,0.685605804454003,0.661567239037639,0.505598607544064,0.249868971210499,0.656014382074258,-0.656014382074258,-1.01991434790999,-0.728328607276452,-0.688073961072373,-0.546501615595378,-0.251445855978179,0.685605804454003
24,common_appraisal,0.083003662023927,0.253458244746531,4.41800826906158,6.64090904720095,0.999995019269463,4.98073053671052e-06,0.0394866169885478,0.138766710483132,0.223246429582809,8.38564485505701,26.8196474008605,1,2.52242148328656e-17,4.06645786740559e-08,0.240047221405975,0.323050883429902,0.461817593913033,0.083003662023927,0.138766710483132,-0.635836195856106,0.129522827275698,-0.672604544358342,-0.998938976769563,0.474968124135569,-0.474968124135569,-0.504143987037559,1.1795957161574,0.636331639714302,0.926479941713165,0.953843619665145,0.656014384280943,-0.656014384280943,-1.02254931990771,0.415560069468976,0.00378277865390109,0.384768218184103,-0.635836195856106,1.1795957161574
25,common_appraisal,0.416159305471072,0.331315053930265,16.9454901249034,50,1,1.0389755806932e-64,1.42830918308797e-50,0.0723871711319652,0.206287811416677,4.7339506972304,7.91870324128942,0.999998899043827,1.10095617272611e-06,0.0715876404045508,-0.200699274499622,0.215460030971451,0.287847202103416,0.416159305471072,0.0723871711319652,1.86099393717444,1.22269007290487,0.967140056847404,1.07165805525552,0.4750032053156,-0.4750032053156,-0.598503029014614,0.321219193230971,0.344754495119054,0.27195786433117,-0.0743803535397888,0.65601128044236,-0.65601128044236,-0.865327061938409,-1.7178345772365,-0.39851496050079,-0.34099496963999,1.86099393717444,0.321219193230971
