roi_id,source_system,component_id,n_voxels,n_voxels_assigned,centroid_i,centroid_j,centroid_k,map_source,source_path,emotion_generation_n,emotion_generation_mean,emotion_generation_sd,emotion_generation_t,emotion_generation_2logbf,emotion_generation_signed_2logbf,emotion_generation_signed_logbf,emotion_generation_p_gt0,emotion_generation_p_lt0,emotion_generation_p_rope,reappraisal_effect_n,reappraisal_effect_mean,reappraisal_effect_sd,reappraisal_effect_t,reappraisal_effect_2logbf,reappraisal_effect_signed_2logbf,reappraisal_effect_signed_logbf,reappraisal_effect_p_gt0,reappraisal_effect_p_lt0,reappraisal_effect_p_rope,look_neu_base_n,look_neu_base_mean,look_neu_base_sd,look_neu_base_t,look_neu_base_2logbf,look_neu_base_signed_2logbf,look_neu_base_signed_logbf,look_neu_base_p_gt0,look_neu_base_p_lt0,look_neu_base_p_rope,look_neg_base_n,look_neg_base_mean,look_neg_base_sd,look_neg_base_t,look_neg_base_2logbf,look_neg_base_signed_2logbf,look_neg_base_signed_logbf,look_neg_base_p_gt0,look_neg_base_p_lt0,look_neg_base_p_rope,reg_neg_base_n,reg_neg_base_mean,reg_neg_base_sd,reg_neg_base_t,reg_neg_base_2logbf,reg_neg_base_signed_2logbf,reg_neg_base_signed_logbf,reg_neg_base_p_gt0,reg_neg_base_p_lt0,reg_neg_base_p_rope,look_negative_minus_neutral_n,look_negative_minus_neutral_mean,look_negative_minus_neutral_sd,look_negative_minus_neutral_t,look_negative_minus_neutral_2logbf,look_negative_minus_neutral_signed_2logbf,look_negative_minus_neutral_signed_logbf,look_negative_minus_neutral_p_gt0,look_negative_minus_neutral_p_lt0,look_negative_minus_neutral_p_rope,regulate_negative_minus_look_negative_n,regulate_negative_minus_look_negative_mean,regulate_negative_minus_look_negative_sd,regulate_negative_minus_look_negative_t,regulate_negative_minus_look_negative_2logbf,regulate_negative_minus_look_negative_signed_2logbf,regulate_negative_minus_look_negative_signed_logbf,regulate_negative_minus_look_negative_p_gt0,regulate_negative_minus_look_negative_p_lt0,regulate_negative_minus_look_negative_p_rope,look_neutral_base_n,look_neutral_base_mean,look_neutral_base_sd,look_neutral_base_t,look_neutral_base_2logbf,look_neutral_base_signed_2logbf,look_neutral_base_signed_logbf,look_neutral_base_p_gt0,look_neutral_base_p_lt0,look_neutral_base_p_rope,look_negative_base_n,look_negative_base_mean,look_negative_base_sd,look_negative_base_t,look_negative_base_2logbf,look_negative_base_signed_2logbf,look_negative_base_signed_logbf,look_negative_base_p_gt0,look_negative_base_p_lt0,look_negative_base_p_rope,regulate_negative_base_n,regulate_negative_base_mean,regulate_negative_base_sd,regulate_negative_base_t,regulate_negative_base_2logbf,regulate_negative_base_signed_2logbf,regulate_negative_base_signed_logbf,regulate_negative_base_p_gt0,regulate_negative_base_p_lt0,regulate_negative_base_p_rope
11,reappraisal_only,11,70,70,58.8428571428571,80.2285714285714,29.8,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Reappraisal Only.nii,176,0.0134533278917703,0.392297511802709,0.454957163440435,-4.74665279892434,4.74665279892434,2.37332639946217,0.675429971599145,0.324570028400855,0.875811629625533,176,0.0930344774124811,0.300358415788846,4.10923001219869,10.9247883387752,10.9247883387752,5.46239416938758,0.999980150973519,1.98490264810482e-05,0.0286650706570377,176,0.3411568185118,0.582499293341673,7.769892081303,46.1973306981404,46.1973306981404,23.0986653490702,0.999999999999996,3.92765119343484e-15,1.66557232916499e-11,176,0.354610146403571,0.588020633929914,8.00045940302034,48.8477488741231,48.8477488741231,24.4238744370616,1,6.19779288843119e-16,3.15663531080536e-12,176,0.447644623816052,0.633683826202261,9.37167208773768,65.2811343830771,65.2811343830771,32.6405671915386,1,3.56962091100449e-21,4.22013388473722e-17,176,0.0134533278917703,0.392297511802709,0.454957163440435,-4.74665279892434,4.74665279892434,2.37332639946217,0.675429971599145,0.324570028400855,0.875811629625533,176,0.0930344774124811,0.300358415788846,4.10923001219869,10.9247883387752,10.9247883387752,5.46239416938758,0.999980150973519,1.98490264810482e-05,0.0286650706570377,176,0.3411568185118,0.582499293341673,7.769892081303,46.1973306981404,46.1973306981404,23.0986653490702,0.999999999999996,3.92765119343484e-15,1.66557232916499e-11,176,0.354610146403571,0.588020633929914,8.00045940302034,48.8477488741231,48.8477488741231,24.4238744370616,1,6.19779288843119e-16,3.15663531080536e-12,176,0.447644623816052,0.633683826202261,9.37167208773768,65.2811343830771,65.2811343830771,32.6405671915386,1,3.56962091100449e-21,4.22013388473722e-17
12,reappraisal_only,12,50,50,36.84,17.26,25.02,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Reappraisal Only.nii,176,-0.0431213620656197,0.402820441217594,-1.42016008908019,-2.97665993052825,-2.97665993052825,-1.48832996526412,0.0777805399474794,0.92221946005252,0.588528162510121,176,0.113931321201372,0.337335491060727,4.48061297204439,13.7687322431665,13.7687322431665,6.88436612158323,0.999996278551459,3.72144854100916e-06,0.00596433911998539,176,0.218865357139444,0.678345372494269,4.28038163845395,12.2105919694664,12.2105919694664,6.10529598473319,0.999990671345295,9.32865470469721e-06,0.000479021099425672,176,0.175743995073825,0.774862115871479,3.00893219001881,3.74003777838152,3.74003777838152,1.87001888919076,0.99868916188453,0.00131083811547028,0.0156086371324771,176,0.289675316275197,0.728102190492115,5.27807413661538,20.518381541167,20.518381541167,10.2591907705835,0.999999934725675,6.52743252816615e-08,6.29674168164074e-06,176,-0.0431213620656197,0.402820441217594,-1.42016008908019,-2.97665993052825,-2.97665993052825,-1.48832996526412,0.0777805399474794,0.92221946005252,0.588528162510121,176,0.113931321201372,0.337335491060727,4.48061297204439,13.7687322431665,13.7687322431665,6.88436612158323,0.999996278551459,3.72144854100916e-06,0.00596433911998539,176,0.218865357139444,0.678345372494269,4.28038163845395,12.2105919694664,12.2105919694664,6.10529598473319,0.999990671345295,9.32865470469721e-06,0.000479021099425672,176,0.175743995073825,0.774862115871479,3.00893219001881,3.74003777838152,3.74003777838152,1.87001888919076,0.99868916188453,0.00131083811547028,0.0156086371324771,176,0.289675316275197,0.728102190492115,5.27807413661538,20.518381541167,20.518381541167,10.2591907705835,0.999999934725675,6.52743252816615e-08,6.29674168164074e-06
13,reappraisal_only,13,70,70,25.6428571428571,22.3285714285714,23.4571428571429,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Reappraisal Only.nii,176,-0.00423314820730754,0.288017657092392,-0.194984771799612,-4.91281313722736,-4.91281313722736,-2.45640656861368,0.422702434579354,0.577297565420646,0.976244374142968,176,0.100951336060404,0.270644367202256,4.94845257277747,17.6266686936655,17.6266686936655,8.81333434683277,0.999999625970939,3.74029061226767e-07,0.00625287057072016,176,0.55089491774326,0.624539480769176,11.7021376379142,94.9426116086244,94.9426116086244,47.4713058043122,1,6.21413506143017e-32,9.70280975874966e-27,176,0.546661769535952,0.69443338301233,10.4434609345403,78.7311490928406,78.7311490928406,39.3655745464203,1,7.84904735951408e-26,1.17463863654262e-21,176,0.647613105596356,0.678663414778123,12.6595283246977,100,100,50,1,4.95464635786141e-37,7.86524568482472e-32,176,-0.00423314820730754,0.288017657092392,-0.194984771799612,-4.91281313722736,-4.91281313722736,-2.45640656861368,0.422702434579354,0.577297565420646,0.976244374142968,176,0.100951336060404,0.270644367202256,4.94845257277747,17.6266686936655,17.6266686936655,8.81333434683277,0.999999625970939,3.74029061226767e-07,0.00625287057072016,176,0.55089491774326,0.624539480769176,11.7021376379142,94.9426116086244,94.9426116086244,47.4713058043122,1,6.21413506143017e-32,9.70280975874966e-27,176,0.546661769535952,0.69443338301233,10.4434609345403,78.7311490928406,78.7311490928406,39.3655745464203,1,7.84904735951408e-26,1.17463863654262e-21,176,0.647613105596356,0.678663414778123,12.6595283246977,100,100,50,1,4.95464635786141e-37,7.86524568482472e-32
14,reappraisal_only,14,141,141,66.7446808510638,54.4468085106383,18.3971631205674,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Reappraisal Only.nii,176,-0.0102983393627471,0.18967537418727,-0.720298621290863,-4.44040169176437,-4.44040169176437,-2.22020084588219,0.235670576722027,0.764329423277973,0.997243309566444,176,0.0749194368809232,0.180896905730501,5.49439274564309,22.4898167852667,22.4898167852667,11.2449083926333,0.999999980397144,1.9602855455328e-08,0.0338104060127517,176,0.0669969438084878,0.311860935551783,2.85003601775424,2.86606994145613,2.86606994145613,1.43303497072806,0.997814286074004,0.00218571392599642,0.23482535226295,176,0.0566986044457408,0.325266761705317,2.31253874324442,0.234914053966336,0.234914053966336,0.117457026983168,0.98962599358888,0.0103740064111201,0.392338086077626,176,0.131618041326664,0.314312457642283,5.55533384831784,23.0553859786733,23.0553859786733,11.5276929893366,0.999999986145917,1.38540834216098e-08,0.000285599405444971,176,-0.0102983393627471,0.18967537418727,-0.720298621290863,-4.44040169176437,-4.44040169176437,-2.22020084588219,0.235670576722027,0.764329423277973,0.997243309566444,176,0.0749194368809232,0.180896905730501,5.49439274564309,22.4898167852667,22.4898167852667,11.2449083926333,0.999999980397144,1.9602855455328e-08,0.0338104060127517,176,0.0669969438084878,0.311860935551783,2.85003601775424,2.86606994145613,2.86606994145613,1.43303497072806,0.997814286074004,0.00218571392599642,0.23482535226295,176,0.0566986044457408,0.325266761705317,2.31253874324442,0.234914053966336,0.234914053966336,0.117457026983168,0.98962599358888,0.0103740064111201,0.392338086077626,176,0.131618041326664,0.314312457642283,5.55533384831784,23.0553859786733,23.0553859786733,11.5276929893366,0.999999986145917,1.38540834216098e-08,0.000285599405444971
15,reappraisal_only,15,41,41,61.5853658536585,22.7560975609756,21.9512195121951,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Reappraisal Only.nii,176,-0.0124406415640792,0.367444253759389,-0.449166803368974,-4.75179867866003,-4.75179867866003,-2.37589933933001,0.326655666424568,0.673344333575432,0.900376710899584,176,0.118527463215299,0.358262061019047,4.38909017292678,13.0494169290264,13.0494169290264,6.52470846451321,0.999994308706592,5.69129340774184e-06,0.00558105271739937,176,0.286188164360212,0.852716459489788,4.45249414414407,13.5464709167283,13.5464709167283,6.77323545836414,0.999995756072212,4.24392778771388e-06,0.000119027583064391,176,0.273747522796133,0.93313291735358,3.89191208891845,9.35499307965745,9.35499307965745,4.67749653982873,0.999950271357509,4.97286424906957e-05,0.000731616493875426,176,0.392274986011432,0.8935161861962,5.82431057586304,25.6033615938357,25.6033615938357,12.8016807969178,0.999999997132558,2.86744209139918e-09,1.86779312718789e-07,176,-0.0124406415640792,0.367444253759389,-0.449166803368974,-4.75179867866003,-4.75179867866003,-2.37589933933001,0.326655666424568,0.673344333575432,0.900376710899584,176,0.118527463215299,0.358262061019047,4.38909017292678,13.0494169290264,13.0494169290264,6.52470846451321,0.999994308706592,5.69129340774184e-06,0.00558105271739937,176,0.286188164360212,0.852716459489788,4.45249414414407,13.5464709167283,13.5464709167283,6.77323545836414,0.999995756072212,4.24392778771388e-06,0.000119027583064391,176,0.273747522796133,0.93313291735358,3.89191208891845,9.35499307965745,9.35499307965745,4.67749653982873,0.999950271357509,4.97286424906957e-05,0.000731616493875426,176,0.392274986011432,0.8935161861962,5.82431057586304,25.6033615938357,25.6033615938357,12.8016807969178,0.999999997132558,2.86744209139918e-09,1.86779312718789e-07
16,reappraisal_only,16,108,108,13.5740740740741,56.3518518518519,17.787037037037,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Reappraisal Only.nii,176,0.00741021136476561,0.179391283228693,0.548006352857704,-4.65494552365963,4.65494552365963,2.32747276182981,0.708156229645863,0.291843770354137,0.999171734302157,176,0.0757851117712484,0.187801077746985,5.35355352494856,21.1997878182211,21.1997878182211,10.5998939091105,0.999999956878246,4.31217540491347e-08,0.0342660496227648,176,0.0509509416702181,0.316429115478977,2.13615180107059,-0.516363260398014,0.516363260398014,0.258181630199007,0.98366647867969,0.0163335213203105,0.484087281542933,176,0.0583611530349837,0.309122599634057,2.50466380884081,1.11688745972925,1.11688745972925,0.558443729864627,0.993871608295029,0.0061283917049712,0.359858550034015,176,0.134146264806232,0.316777758905386,5.61798061741847,23.6413540432499,23.6413540432499,11.820677021625,0.999999990339892,9.66010832687795e-09,0.000212538252617057,176,0.00741021136476561,0.179391283228693,0.548006352857704,-4.65494552365963,4.65494552365963,2.32747276182981,0.708156229645863,0.291843770354137,0.999171734302157,176,0.0757851117712484,0.187801077746985,5.35355352494856,21.1997878182211,21.1997878182211,10.5998939091105,0.999999956878246,4.31217540491347e-08,0.0342660496227648,176,0.0509509416702181,0.316429115478977,2.13615180107059,-0.516363260398014,0.516363260398014,0.258181630199007,0.98366647867969,0.0163335213203105,0.484087281542933,176,0.0583611530349837,0.309122599634057,2.50466380884081,1.11688745972925,1.11688745972925,0.558443729864627,0.993871608295029,0.0061283917049712,0.359858550034015,176,0.134146264806232,0.316777758905386,5.61798061741847,23.6413540432499,23.6413540432499,11.820677021625,0.999999990339892,9.66010832687795e-09,0.000212538252617057
17,common_appraisal,1,6365,6353,47.496465043205,67.3857030636292,59.9674783974863,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Common Appraisal.nii,176,0.131576334553098,0.195381557217236,8.93409468566573,59.9260559495004,59.9260559495004,29.9630279747502,1,2.0526283597347e-19,1.52039927217047e-08,176,0.0914977326951658,0.16434429634553,7.38604637376826,41.8713263383312,41.8713263383312,20.9356631691656,0.999999999999924,7.5629528633356e-14,0.000404268719462176,176,0.321695868833716,0.300420542733199,14.2060124626879,100,100,50,1,4.20393171070514e-46,1.8193916469768e-33,176,0.453272203386814,0.317364495543518,18.9477253774984,100,100,50,1,2.30543705468819e-80,4.61137082728044e-64,176,0.54476993608198,0.319799876054954,22.5991016299124,100,100,50,1,2.21138950204821e-113,6.44957518527245e-94,176,0.131576334553098,0.195381557217236,8.93409468566573,59.9260559495004,59.9260559495004,29.9630279747502,1,2.0526283597347e-19,1.52039927217047e-08,176,0.0914977326951658,0.16434429634553,7.38604637376826,41.8713263383312,41.8713263383312,20.9356631691656,0.999999999999924,7.5629528633356e-14,0.000404268719462176,176,0.321695868833716,0.300420542733199,14.2060124626879,100,100,50,1,4.20393171070514e-46,1.8193916469768e-33,176,0.453272203386814,0.317364495543518,18.9477253774984,100,100,50,1,2.30543705468819e-80,4.61137082728044e-64,176,0.54476993608198,0.319799876054954,22.5991016299124,100,100,50,1,2.21138950204821e-113,6.44957518527245e-94
18,common_appraisal,2,1834,1834,18.5888767720829,65.6324972737187,57.3331515812432,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Common Appraisal.nii,176,0.134288700737048,0.234333208497583,7.6025969479047,44.2981556187571,44.2981556187571,22.1490778093785,0.999999999999985,1.45123193560189e-14,9.12454652896684e-07,176,0.0927702726509952,0.168438560991779,7.30673984082153,40.9918050509444,40.9918050509444,20.4959025254722,0.999999999999863,1.36850874382533e-13,0.000377676424710147,176,0.249510792601885,0.328522534981831,10.0758224120048,74.071566179545,74.071566179545,37.0357830897725,1,3.53335483720359e-24,3.91886513187319e-16,176,0.383799493338933,0.347859837233235,14.6371472402004,100,100,50,1,8.13775586374386e-49,2.007165245144e-37,176,0.476569765989928,0.344507670968903,18.3520221279339,100,100,50,1,1.59026100446182e-75,6.16996102362601e-61,176,0.134288700737048,0.234333208497583,7.6025969479047,44.2981556187571,44.2981556187571,22.1490778093785,0.999999999999985,1.45123193560189e-14,9.12454652896684e-07,176,0.0927702726509952,0.168438560991779,7.30673984082153,40.9918050509444,40.9918050509444,20.4959025254722,0.999999999999863,1.36850874382533e-13,0.000377676424710147,176,0.249510792601885,0.328522534981831,10.0758224120048,74.071566179545,74.071566179545,37.0357830897725,1,3.53335483720359e-24,3.91886513187319e-16,176,0.383799493338933,0.347859837233235,14.6371472402004,100,100,50,1,8.13775586374386e-49,2.007165245144e-37,176,0.476569765989928,0.344507670968903,18.3520221279339,100,100,50,1,1.59026100446182e-75,6.16996102362601e-61
19,common_appraisal,3,339,338,18.353982300885,30.1356932153392,62.2802359882006,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Common Appraisal.nii,176,0.213538840859923,0.405199073330891,6.99140999980945,37.5463180357513,37.5463180357513,18.7731590178757,0.999999999998639,1.36068590632397e-12,4.29262603776629e-08,176,0.0932940745828207,0.293374113150594,4.21879677428549,11.7429774580791,11.7429774580791,5.87148872903955,0.9999877195236,1.22804763996946e-05,0.0251281500646102,176,0.116276039989882,0.54300731107171,2.84080150592205,2.81660509011139,2.81660509011139,1.40830254505569,0.997749984394749,0.00225001560525135,0.0526751396550726,176,0.329814880849806,0.658542182494327,6.64420436006922,33.8536297768119,33.8536297768119,16.9268148884059,0.999999999984757,1.52429675684507e-11,8.65482467260293e-09,176,0.423108955432626,0.653046363399156,8.59536920659034,55.847654320008,55.847654320008,27.923827160004,1,4.14987546752858e-18,1.7327123632209e-14,176,0.213538840859923,0.405199073330891,6.99140999980945,37.5463180357513,37.5463180357513,18.7731590178757,0.999999999998639,1.36068590632397e-12,4.29262603776629e-08,176,0.0932940745828207,0.293374113150594,4.21879677428549,11.7429774580791,11.7429774580791,5.87148872903955,0.9999877195236,1.22804763996946e-05,0.0251281500646102,176,0.116276039989882,0.54300731107171,2.84080150592205,2.81660509011139,2.81660509011139,1.40830254505569,0.997749984394749,0.00225001560525135,0.0526751396550726,176,0.329814880849806,0.658542182494327,6.64420436006922,33.8536297768119,33.8536297768119,16.9268148884059,0.999999999984757,1.52429675684507e-11,8.65482467260293e-09,176,0.423108955432626,0.653046363399156,8.59536920659034,55.847654320008,55.847654320008,27.923827160004,1,4.14987546752858e-18,1.7327123632209e-14
20,common_appraisal,4,831,825,59.1756919374248,27.6546329723225,59.5631768953069,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Common Appraisal.nii,176,0.155763076322943,0.301355345967616,6.85712315732682,36.1051130998353,36.1051130998353,18.0525565499176,0.999999999996487,3.51305282447305e-12,1.61218243007989e-06,176,0.0981351421250957,0.256236423216313,5.08089273322985,18.7718573025586,18.7718573025586,9.38592865127929,0.999999812167394,1.8783260639495e-07,0.00634825592257574,176,0.147603445855875,0.460210031676667,4.2549724166936,12.0169899273105,12.0169899273105,6.00849496365525,0.999989546260616,1.04537393839074e-05,0.00244935073737622,176,0.303366522178818,0.491351181220724,8.19090676059809,51.0643077235487,51.0643077235487,25.5321538617743,1,1.2963269408618e-16,3.9347215344628e-12,176,0.401501664303914,0.497844702338767,10.6991627464838,81.995472631433,81.995472631433,40.9977363157165,1,5.13509853721685e-27,3.73932659372239e-21,176,0.155763076322943,0.301355345967616,6.85712315732682,36.1051130998353,36.1051130998353,18.0525565499176,0.999999999996487,3.51305282447305e-12,1.61218243007989e-06,176,0.0981351421250957,0.256236423216313,5.08089273322985,18.7718573025586,18.7718573025586,9.38592865127929,0.999999812167394,1.8783260639495e-07,0.00634825592257574,176,0.147603445855875,0.460210031676667,4.2549724166936,12.0169899273105,12.0169899273105,6.00849496365525,0.999989546260616,1.04537393839074e-05,0.00244935073737622,176,0.303366522178818,0.491351181220724,8.19090676059809,51.0643077235487,51.0643077235487,25.5321538617743,1,1.2963269408618e-16,3.9347215344628e-12,176,0.401501664303914,0.497844702338767,10.6991627464838,81.995472631433,81.995472631433,40.9977363157165,1,5.13509853721685e-27,3.73932659372239e-21
21,common_appraisal,5,469,469,40.6140724946695,25.7356076759062,56.6652452025586,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Common Appraisal.nii,176,0.159862831500004,0.334511939009717,6.34004312765556,30.7123941459438,30.7123941459438,15.3561970729719,0.999999999885149,1.14850426571341e-10,6.59046559166962e-06,176,0.115299220771825,0.30327544582094,5.0436559792747,18.4475823334767,18.4475823334767,9.22379116673837,0.999999771639934,2.28360065700998e-07,0.00214201711469678,176,0.0185680981401467,0.52707035740756,0.467363901125198,-4.73540557106762,4.73540557106762,2.36770278553381,0.679880227434446,0.320119772565554,0.743386768595171,176,0.178430929640151,0.586409023744898,4.03669398421895,10.3929216990601,10.3929216990601,5.19646084953007,0.999972895147788,2.71048522124073e-05,0.00183304201150824,176,0.293730150411976,0.611114624956908,6.37649736233935,31.084053875964,31.084053875964,15.542026937982,0.999999999909408,9.05919346718804e-11,6.0803768046045e-08,176,0.159862831500004,0.334511939009717,6.34004312765556,30.7123941459438,30.7123941459438,15.3561970729719,0.999999999885149,1.14850426571341e-10,6.59046559166962e-06,176,0.115299220771825,0.30327544582094,5.0436559792747,18.4475823334767,18.4475823334767,9.22379116673837,0.999999771639934,2.28360065700998e-07,0.00214201711469678,176,0.0185680981401467,0.52707035740756,0.467363901125198,-4.73540557106762,4.73540557106762,2.36770278553381,0.679880227434446,0.320119772565554,0.743386768595171,176,0.178430929640151,0.586409023744898,4.03669398421895,10.3929216990601,10.3929216990601,5.19646084953007,0.999972895147788,2.71048522124073e-05,0.00183304201150824,176,0.293730150411976,0.611114624956908,6.37649736233935,31.084053875964,31.084053875964,15.542026937982,0.999999999909408,9.05919346718804e-11,6.0803768046045e-08
22,common_appraisal,6,183,183,15.8196721311475,29.3606557377049,48.3551912568306,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Common Appraisal.nii,176,0.0789304265647119,0.279681866642147,3.74400546736626,8.32776221485431,8.32776221485431,4.16388110742715,0.999909445145476,9.05548545236869e-05,0.0849861148223739,176,0.137899567365862,0.263718217555662,6.93711838255343,36.9617132375576,36.9617132375576,18.4808566187788,0.999999999997999,2.00089240011607e-12,4.89321527651733e-06,176,0.0191983374628167,0.480966785075981,0.529547436027024,-4.67448719989754,4.67448719989754,2.33724359994877,0.701787126472055,0.298212873527945,0.774076116712861,176,0.0981287640275286,0.459066010320986,2.83581257687166,2.78994278525875,2.78994278525875,1.39497139262937,0.997714536924115,0.00228546307588483,0.0821234214017969,176,0.236028331393391,0.459904047558396,6.80852816392003,35.5875693698407,35.5875693698407,17.7937846849204,0.99999999999507,4.93011437699014e-12,4.02027036994153e-08,176,0.0789304265647119,0.279681866642147,3.74400546736626,8.32776221485431,8.32776221485431,4.16388110742715,0.999909445145476,9.05548545236869e-05,0.0849861148223739,176,0.137899567365862,0.263718217555662,6.93711838255343,36.9617132375576,36.9617132375576,18.4808566187788,0.999999999997999,2.00089240011607e-12,4.89321527651733e-06,176,0.0191983374628167,0.480966785075981,0.529547436027024,-4.67448719989754,4.67448719989754,2.33724359994877,0.701787126472055,0.298212873527945,0.774076116712861,176,0.0981287640275286,0.459066010320986,2.83581257687166,2.78994278525875,2.78994278525875,1.39497139262937,0.997714536924115,0.00228546307588483,0.0821234214017969,176,0.236028331393391,0.459904047558396,6.80852816392003,35.5875693698407,35.5875693698407,17.7937846849204,0.99999999999507,4.93011437699014e-12,4.02027036994153e-08
23,common_appraisal,7,89,89,31.9325842696629,87.1348314606742,46.3932584269663,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Common Appraisal.nii,176,0.0982771970683003,0.28537837417132,4.56865155350128,14.4718068563327,14.4718068563327,7.23590342816633,0.999997545639675,2.4543603253437e-06,0.0124071488086339,176,0.0914884907152206,0.290465035154743,4.17858206137133,11.4406193851566,11.4406193851566,5.7203096925783,0.999985333392084,1.46666079164961e-05,0.0290517233623012,176,0.0501820154619478,0.52299502732697,1.27293689472914,-3.36288420645056,3.36288420645056,1.68144210322528,0.898479782121112,0.101520217878888,0.492635320234773,176,0.148459212530248,0.522372309903621,3.77036451051785,8.50835177090984,8.50835177090984,4.25417588545492,0.999918495358653,8.15046413471312e-05,0.00620010108550957,176,0.239947703245469,0.55455830691136,5.7401827079652,24.7975059882971,24.7975059882971,12.3987529941485,0.999999995271277,4.72872298111048e-09,2.75916717627488e-06,176,0.0982771970683003,0.28537837417132,4.56865155350128,14.4718068563327,14.4718068563327,7.23590342816633,0.999997545639675,2.4543603253437e-06,0.0124071488086339,176,0.0914884907152206,0.290465035154743,4.17858206137133,11.4406193851566,11.4406193851566,5.7203096925783,0.999985333392084,1.46666079164961e-05,0.0290517233623012,176,0.0501820154619478,0.52299502732697,1.27293689472914,-3.36288420645056,3.36288420645056,1.68144210322528,0.898479782121112,0.101520217878888,0.492635320234773,176,0.148459212530248,0.522372309903621,3.77036451051785,8.50835177090984,8.50835177090984,4.25417588545492,0.999918495358653,8.15046413471312e-05,0.00620010108550957,176,0.239947703245469,0.55455830691136,5.7401827079652,24.7975059882971,24.7975059882971,12.3987529941485,0.999999995271277,4.72872298111048e-09,2.75916717627488e-06
24,common_appraisal,8,153,153,56.843137254902,82.8888888888889,42.3006535947712,downloaded_original_system_maps,C:/Users/81575/Desktop/vscode_box/emoreg_project_annotation_copy_2026-06-26/01_R_project/emoreg_R_original_reproduction_and_bottomup_mcmc/data/raw/system_maps/Common Appraisal.nii,176,0.105204996478309,0.332290909404037,4.20024128875519,11.6031714214592,11.6031714214592,5.8015857107296,0.999986668466079,1.33315339206942e-05,0.0137613384157225,176,0.10646373630268,0.322133467375283,4.38452135970052,13.0138210113583,13.0138210113583,6.50691050567914,0.999994187946127,5.81205387330426e-06,0.010026373220396,176,0.371979545937782,0.534807760976203,9.2273648483369,63.5050605376078,63.5050605376078,31.7525302688039,1,1.38685751719855e-20,6.90977341543932e-16,176,0.477184542416091,0.560133850255643,11.3018849493156,89.7526094937922,89.7526094937922,44.8763047468961,1,6.42156460172849e-30,2.30658275694458e-24,176,0.583648278718771,0.601281270687802,12.8774498353002,100,100,50,1,3.01475378189892e-38,2.64887199961589e-32,176,0.105204996478309,0.332290909404037,4.20024128875519,11.6031714214592,11.6031714214592,5.8015857107296,0.999986668466079,1.33315339206942e-05,0.0137613384157225,176,0.10646373630268,0.322133467375283,4.38452135970052,13.0138210113583,13.0138210113583,6.50691050567914,0.999994187946127,5.81205387330426e-06,0.010026373220396,176,0.371979545937782,0.534807760976203,9.2273648483369,63.5050605376078,63.5050605376078,31.7525302688039,1,1.38685751719855e-20,6.90977341543932e-16,176,0.477184542416091,0.560133850255643,11.3018849493156,89.7526094937922,89.7526094937922,44.8763047468961,1,6.42156460172849e-30,2.30658275694458e-24,176,0.583648278718771,0.601281270687802,12.8774498353002,100,100,50,1,3.01475378189892e-38,2.64887199961589e-32
