cluster,emotion_generation_n,emotion_generation_mean,emotion_generation_sd,emotion_generation_t,emotion_generation_two_log_bf,emotion_generation_signed_two_log_bf,emotion_generation_p_gt0,emotion_generation_p_lt0,reappraisal_effect_n,reappraisal_effect_mean,reappraisal_effect_sd,reappraisal_effect_t,reappraisal_effect_two_log_bf,reappraisal_effect_signed_two_log_bf,reappraisal_effect_p_gt0,reappraisal_effect_p_lt0,look_neg_base_n,look_neg_base_mean,look_neg_base_sd,look_neg_base_t,look_neg_base_two_log_bf,look_neg_base_signed_two_log_bf,look_neg_base_p_gt0,look_neg_base_p_lt0,reg_neg_base_n,reg_neg_base_mean,reg_neg_base_sd,reg_neg_base_t,reg_neg_base_two_log_bf,reg_neg_base_signed_two_log_bf,reg_neg_base_p_gt0,reg_neg_base_p_lt0,n_rois,mean_max_posterior,role,route_b_label
1,182,0.4449172310985,0.198356381639034,30.2599873647249,100,100,1,1.92770866351531e-201,182,-0.0863892276056041,0.12047622786341,-9.67372915459191,69.4840150572543,-69.4840150572543,1.94952802371199e-22,1,182,1.14913202963024,0.328119210949165,47.2469703690941,100,100,1,0,182,1.06274280202463,0.313533350896933,45.7277804683727,100,100,1,0,3,1,Modifiable-emotion-like: emotion generation down-regulated during reappraisal,modifiable-emotion-like
2,182,0.153512838528122,0.112481831087389,18.4118750303835,100,100,1,5.27528758081596e-76,182,0.0544745369888352,0.0871251084623542,8.43501598293556,54.2295615631414,54.2295615631414,1,1.65578774122317e-17,182,0.279258550977184,0.156534766467552,24.0675212832198,100,100,1,2.73622914687605e-128,182,0.333733087966019,0.167371429804778,26.9000839101876,100,100,1,1.09562771015592e-159,58,1,Common-appraisal-like: shared positive emotion-generation and reappraisal response,common-appraisal-like
