dataset,subject,roi_id,source_system,emotion_generation,reappraisal_effect,look_neu_base,look_neg_base,reg_neg_base,look_negative_minus_neutral,regulate_negative_minus_look_negative
PIP,97,6,reappraisal_only,0.00380351158783288,0.0507795885301552,0.623198875296105,0.627002386883938,0.677781975414093,0.00380351158783288,0.0507795885301552
PIP,97,7,reappraisal_only,0.0469110144669134,0.281787421657337,-0.357096285785012,-0.310185271318099,-0.0283978496607619,0.0469110144669134,0.281787421657337
PIP,97,8,reappraisal_only,0.0538890923944895,0.0523529407928105,0.245206734207882,0.299095826602372,0.351448767395182,0.0538890923944895,0.0523529407928105
PIP,97,9,reappraisal_only,-0.167322657018667,0.186365483638656,0.0568464777432382,-0.110476179275429,0.075889304363227,-0.167322657018667,0.186365483638656
PIP,97,10,reappraisal_only,0.113958815959367,0.218147736889395,-0.573106646876444,-0.459147830917077,-0.241000094027682,0.113958815959367,0.218147736889395
PIP,97,11,reappraisal_only,0.309556705092213,-0.602967119356617,0.210238273534924,0.519794978627137,-0.0831721407294806,0.309556705092213,-0.602967119356617
PIP,97,12,reappraisal_only,-0.0190625362284482,-0.0906528480444103,-0.179366021407768,-0.198428557636216,-0.289081405680627,-0.0190625362284482,-0.0906528480444103
PIP,97,13,reappraisal_only,0.253209188469087,-0.150143412766712,0.208025989972521,0.461235178441608,0.311091765674896,0.253209188469087,-0.150143412766712
PIP,97,14,reappraisal_only,-0.186971095653172,-0.0112039044826351,0.198456239424223,0.0114851437710516,0.000281239288416526,-0.186971095653172,-0.0112039044826351
PIP,97,15,reappraisal_only,0.118614094990601,-0.166951321039871,-0.137396894849655,-0.0187827998590542,-0.185734120898926,0.118614094990601,-0.166951321039871
PIP,97,16,reappraisal_only,0.184333768802592,-0.0972090957738045,0.380897351023224,0.565231119825815,0.468022024052011,0.184333768802592,-0.0972090957738045
PIP,97,17,common_appraisal,0.106303008320436,0.0290033181028064,0.450422066148447,0.556725074468883,0.58572839257169,0.106303008320436,0.0290033181028064
PIP,97,18,common_appraisal,0.0983844582710334,-0.0531178461877512,0.495090513529877,0.59347497180091,0.540357125613159,0.0983844582710334,-0.0531178461877512
PIP,97,19,common_appraisal,0.302046264418563,-0.203729929229053,0.121689595265432,0.423735859683996,0.220005930454943,0.302046264418563,-0.203729929229053
PIP,97,20,common_appraisal,0.156943409931833,0.115469628103575,-0.23316884284014,-0.0762254329083071,0.0392441951952677,0.156943409931833,0.115469628103575
PIP,97,21,common_appraisal,0.187743254208829,0.176179271157352,-0.0108124859684925,0.176930768240337,0.353110039397689,0.187743254208829,0.176179271157352
