roi_id,source_system,emotion_generation_mean,emotion_generation_sd,emotion_generation_t,emotion_generation_signed_logbf,emotion_generation_p_gt0,emotion_generation_p_lt0,emotion_generation_p_rope,reappraisal_effect_mean,reappraisal_effect_sd,reappraisal_effect_t,reappraisal_effect_signed_logbf,reappraisal_effect_p_gt0,reappraisal_effect_p_lt0,reappraisal_effect_p_rope,look_neutral_base_mean,look_negative_base_mean,regulate_negative_base_mean,look_negative_minus_neutral_mean,regulate_negative_minus_look_negative_mean,z_emotion_generation_mean,z_emotion_generation_sd,z_emotion_generation_t,z_emotion_generation_signed_logbf,z_emotion_generation_p_gt0,z_emotion_generation_p_lt0,z_emotion_generation_p_rope,z_reappraisal_effect_mean,z_reappraisal_effect_sd,z_reappraisal_effect_t,z_reappraisal_effect_signed_logbf,z_reappraisal_effect_p_gt0,z_reappraisal_effect_p_lt0,z_reappraisal_effect_p_rope,z_look_neutral_base_mean,z_look_negative_base_mean,z_regulate_negative_base_mean,z_look_negative_minus_neutral_mean,z_regulate_negative_minus_look_negative_mean
21,common_appraisal,0.159862831500004,0.334511939009717,6.34004312765556,15.3561970729719,0.999999999885149,1.14850426571341e-10,6.59046559166962e-06,0.115299220771825,0.30327544582094,5.0436559792747,9.22379116673837,0.999999771639934,2.28360065700998e-07,0.00214201711469678,0.0185680981401467,0.178430929640151,0.293730150411976,0.159862831500004,0.115299220771825,0.942014798377189,1.11382638285305,0.194175635505522,-0.032741961391275,0.531640740906441,-0.531640740906441,-0.683835090167355,1.11084341977372,1.16344841791066,0.764972678830906,0.532407344933,0.925965898498528,-0.925965898498528,-0.811409327155909,-0.866278258633231,-0.542315124386888,-0.311456747248753,0.942014798377189,1.11084341977372
22,common_appraisal,0.0789304265647119,0.279681866642147,3.74400546736626,4.16388110742715,0.999909445145476,9.05548545236869e-05,0.0849861148223739,0.137899567365862,0.263718217555662,6.93711838255343,18.4808566187788,0.999999999997999,2.00089240011607e-12,4.89321527651733e-06,0.0191983374628167,0.0981287640275286,0.236028331393391,0.0789304265647119,0.137899567365862,-0.198103874334475,0.349388518853989,-0.376070540982916,-0.680220785305033,0.531285869345725,-0.531285869345725,-0.47519805918136,1.42925395680373,0.580370210841767,1.20566107329122,1.37084840589407,0.925966470606704,-0.925966470606704,-0.81594391078269,-0.86396997343929,-0.799009799620161,-0.509366680188327,-0.198103874334475,1.42925395680373
23,common_appraisal,0.0982771970683003,0.28537837417132,4.56865155350128,7.23590342816633,0.999997545639675,2.4543603253437e-06,0.0124071488086339,0.0914884907152206,0.290465035154743,4.17858206137133,5.7203096925783,0.999985333392084,1.46666079164961e-05,0.0290517233623012,0.0501820154619478,0.148459212530248,0.239947703245469,0.0982771970683003,0.0914884907152206,0.0744397912768945,0.428808914629925,-0.194928608888509,-0.502503375843728,0.53163112305623,-0.53163112305623,-0.653389924760231,0.775380097879339,0.974621454783446,0.563633568368406,0.215086187437591,0.925929726184409,-0.925929726184409,-0.754311882602054,-0.75049059726159,-0.638123003676519,-0.495923731012666,0.0744397912768945,0.775380097879339
24,common_appraisal,0.105204996478309,0.332290909404037,4.20024128875519,5.8015857107296,0.999986668466079,1.33315339206942e-05,0.0137613384157225,0.10646373630268,0.322133467375283,4.38452135970052,6.50691050567914,0.999994187946127,5.81205387330426e-06,0.010026373220396,0.371979545937782,0.477184542416091,0.583648278718771,0.105204996478309,0.10646373630268,0.172033746065052,1.08286090981369,-0.275853684847205,-0.585479084505237,0.531588496910057,-0.531588496910057,-0.650065193289285,0.986362525508009,1.44141787833477,0.611564310790235,0.286331056959794,0.925951909604,-0.925951909604,-0.794680174431394,0.428110052246384,0.412683548702853,0.6829257229587,0.172033746065052,0.986362525508009
25,common_appraisal,0.0855429062584847,0.26392757204466,4.2998724436101,6.17986725222738,0.99999145517777,8.54482222983818e-06,0.0370020197509697,0.116395650117623,0.242261105093984,6.37396083073061,15.5290749954073,0.999999999907896,9.2103827741838e-11,0.000138504373865325,0.0872877355113178,0.172830641769803,0.289226291887425,0.0855429062584847,0.116395650117623,-0.104951921444595,0.129743006986342,-0.253968684492931,-0.563595384263815,0.531607255374325,-0.531607255374325,-0.593005957095871,1.12629073405974,0.264089844099976,1.07459060845851,1.10349641093983,0.925966470380968,-0.925966470380969,-0.81566041249218,-0.614588914964707,-0.560217058477019,-0.326904411702383,-0.104951921444595,1.12629073405974
26,common_appraisal,0.128481132929979,0.237943665906463,7.16343860543914,19.7078043067452,0.999999999999607,3.93390537784698e-13,6.05219493188411e-06,0.0832430723397981,0.212504049488993,5.19681461151303,9.89634716547462,0.99999989863382,1.01366179857781e-07,0.0189772913335856,0.269290234972208,0.397771367902188,0.481014440241986,0.128481132929979,0.0832430723397981,0.499931549402927,-0.232523188350366,0.375042858707372,0.218999817748269,0.531640741354983,-0.531640741354982,-0.683836411699726,0.659212494783903,-0.174532662852492,0.800619138788058,0.59332282274372,0.925966216657821,-0.925966216657821,-0.775687973402836,0.0520049639861101,0.158830630969268,0.330904652639769,0.499931549402927,0.659212494783903
27,common_appraisal,0.140255833051519,0.266145468531544,6.99130404822929,18.7725873182086,0.999999999998638,1.36171406859555e-12,3.41426781124219e-06,0.0930144489084972,0.228527963040338,5.39967228529866,10.8097862873373,0.999999966618629,3.33813708525765e-08,0.00626114762445274,0.476222676949323,0.616478510000842,0.709492958909339,0.140255833051519,0.0930144489084972,0.665805224908815,0.160664798255169,0.337231745797898,0.164897235431441,0.531640741351188,-0.531640741351188,-0.683842888192582,0.796878934889863,0.0616617115634297,0.847832657477281,0.676055830350262,0.925966386980971,-0.925966386980972,-0.802669290244067,0.80990608944802,0.857951985716228,1.11455704136298,0.665805224908815,0.796878934889863
28,common_appraisal,0.0571830505897489,0.285180756892459,2.66013352711069,0.9392532567293,0.996094516082624,0.00390548391737602,0.36913183969735,0.102239240018741,0.265455998528647,5.10953528829989,9.51125030496289,0.999999838523915,1.61476084878682e-07,0.00451756447686689,-0.0353031561217746,0.0218798944679744,0.124119134486715,0.0571830505897489,0.102239240018741,-0.504465577676421,0.426053745358414,-0.614154078517177,-0.866766470287201,0.516335687439847,-0.516335687439846,0.222420818471809,0.92684467144088,0.605985307208266,0.780305566810193,0.558443408530541,0.925966066063761,-0.925966066063761,-0.806368852817448,-1.06358460579203,-1.04274766969097,-0.893201055461451,-0.504465577676421,0.92684467144088
29,common_appraisal,0.0611608897021278,0.232829428740557,3.48491552951072,3.30542691333233,0.999753853787137,0.000246146212862616,0.262407223189766,0.0910103030722285,0.207335384590461,5.82335770506967,12.7970946897675,0.999999997116154,2.88384617883826e-09,0.00434426009103503,0.221102629279215,0.282263518981343,0.373273822053572,0.0611608897021278,0.0910103030722285,-0.448428584179293,-0.30382560263282,-0.432982291027514,-0.729882617019529,0.530676128228178,-0.530676128228177,-0.039603560810142,0.768643033756332,-0.250719392664939,0.946442086992131,0.856052501436034,0.925966463386783,-0.925966463386783,-0.806736572831555,-0.124484716602849,-0.210402870262355,-0.0386320254616467,-0.448428584179293,0.768643033756332
30,common_appraisal,0.116222560725878,0.232381202862441,6.63507411707845,16.8790150695369,0.999999999983783,1.62169759681331e-11,7.82238483068815e-05,0.0894017460133993,0.219459567470472,5.40440411045633,10.8313946350812,0.999999967487901,3.25120987079774e-08,0.00861258757190063,0.517696368564717,0.633918929290595,0.723320675303994,0.116222560725878,0.0894017460133993,0.327241425071964,-0.310074743260601,0.25898220446926,0.0553535148699367,0.531640741292972,-0.531640741292972,-0.683659219845624,0.745980482329782,-0.0720075079887951,0.848933952347457,0.678012965265409,0.92596638915877,-0.92596638915877,-0.79767996740324,0.961805700992949,0.913702197822733,1.16198435770967,0.327241425071964,0.745980482329782
31,non_modifiable_emotion,0.113919603075955,0.154655271572419,9.77214874934897,35.1284987272064,1,7.41367173597156e-23,2.08975632978638e-08,0.000870820980407455,0.132940331207793,0.0869017378049578,2.47139549252688,0.534625190910282,0.465374809089718,0.999999335281921,0.278462002946161,0.392381606022116,0.393252427002524,0.113919603075955,0.000870820980407455,0.294798981019534,-1.39372541755417,0.948072675603558,1.11109159911246,0.531640741356524,-0.531640741356524,-0.683851219407648,-0.501309211490935,-1.34731124814732,-0.388672656098988,-0.079178024366397,-0.239942575364916,0.239942575364916,1.30586026963812,0.0855970542524742,0.141601666285255,0.0298920597911904,0.294798981019534,-0.501309211490935
32,non_modifiable_emotion,0.117605809584238,0.154055932644238,10.1276033155478,37.3626195673613,1,2.0836931776522e-24,2.90977560113208e-09,-0.0081333472380605,0.143646127462631,-0.751158741410208,-2.19792568685963,0.226278563622578,0.773721436377422,0.999944781616281,0.338906101812961,0.456511911397199,0.448378564159139,0.117605809584238,-0.0081333472380605,0.346727659957531,-1.40208136804423,1.02615190010436,1.24033615747892,0.531640741356524,-0.531640741356524,-0.68385126357027,-0.62816664821305,-1.18950654950529,-0.58372460242042,-0.502092891274883,-1.01244704924118,1.01244704924118,1.30574451679896,0.306976795973906,0.346601217483909,0.218967730081053,0.346727659957531,-0.62816664821305
33,non_modifiable_emotion,0.212095375854195,0.217685112296822,12.9258408911051,50,1,1.60879736515416e-38,2.57574588470214e-23,-0.00408382320756942,0.179508302446923,-0.301813545223809,-2.43030268310034,0.381397102259373,0.618602897740627,0.999622801532552,0.380845326064412,0.592940701918606,0.588856878711037,0.212095375854195,-0.00408382320756942,1.67783006531588,-0.514966832510575,1.64081335235386,1.97141239273399,0.531640741356524,-0.531640741356524,-0.68385127071419,-0.571113933738096,-0.660893863318006,-0.479143062949161,-0.523139994839228,-0.62382672888248,0.62382672888248,1.30506133431421,0.460581445672521,0.782710801928991,0.700790561411128,1.67783006531588,-0.571113933738096
34,non_modifiable_emotion,0.228396689058888,0.215883359766122,14.0354702981915,50,1,4.7283498193791e-45,2.8823404193404e-28,-0.00800028474105191,0.168617137358493,-0.629448302058682,-2.28038174459381,0.264527802064556,0.735472197935444,0.999521691217887,0.282432460219392,0.51082914927828,0.502828864537228,0.228396689058888,-0.00800028474105191,1.90747147519677,-0.540086767548954,1.88455478044995,1.97141239273399,0.531640741356524,-0.531640741356524,-0.68385127071419,-0.626291964523808,-0.821430920415792,-0.555397460559031,-0.509561191557245,-0.916620777104861,0.91662077710486,1.30484679683348,0.100139066163362,0.520232222713746,0.405725365796079,1.90747147519677,-0.626291964523808
35,non_modifiable_emotion,0.0940789627976429,0.252645679525125,4.94011408945635,8.77766569258517,0.999999609615631,3.90384368743063e-07,0.0103174345270564,-0.00914142257783553,0.204052049716309,-0.594332059548838,-2.30148224878895,0.276145019968387,0.723854980031614,0.995991122072856,0.462408343914715,0.556487306712358,0.547345884134522,0.0940789627976429,-0.00914142257783553,0.0152980261431214,-0.0275485202194744,-0.113333070396408,-0.41331196802486,0.531639211493916,-0.531639211493916,-0.658520475756103,-0.642369165372197,-0.299116135702373,-0.547224432932845,-0.511472329510827,-0.887516022875359,0.887516022875359,1.2973555788266,0.759310356587568,0.666183528072415,0.558413106200455,0.0152980261431214,-0.642369165372197
36,non_modifiable_emotion,0.119948352776625,0.324961827999741,4.8968665991326,8.59340393719678,0.999999513115525,4.86884475276762e-07,0.00214759718065166,-0.0242424615818657,0.274262955259205,-1.17264322461144,-1.80111949571951,0.120469453999885,0.879530546000115,0.893440328267581,0.153272792263448,0.273221145040073,0.248978683458207,0.119948352776625,-0.0242424615818657,0.379727757228949,0.980679258543618,-0.122832823183927,-0.423971565648662,0.531638833323281,-0.531638833323281,-0.67857860882397,-0.85512386446398,0.735800887454426,-0.681821781361101,-0.466152926755986,-1.27753187043538,1.27753187043538,1.07976166645263,-0.372915118926297,-0.239307809805196,-0.464948612399749,0.379727757228949,-0.85512386446398
37,non_modifiable_emotion,0.154175128929306,0.204413035866021,10.0060361120672,36.5960195212412,1,7.16914079142306e-24,6.85149565595525e-12,-0.0126422161613339,0.177140575640096,-0.946807073968229,-2.03513787206836,0.171868548232694,0.828131451767306,0.997426185064502,0.529625159248095,0.683800288177401,0.671158072016067,0.154175128929306,-0.0126422161613339,0.861890453735905,-0.700005394735673,0.999448422712016,1.19598811567934,0.531640741356524,-0.531640741356524,-0.683851270697368,-0.691690956094072,-0.695794435524317,-0.629260203974765,-0.48734869519544,-1.1487611081368,1.1487611081368,1.30040051840501,1.00549553424458,1.07315342957918,0.98307323334213,0.861890453735905,-0.691690956094072
