dataset,subject,cluster,emotion_generation,reappraisal_effect,look_neg_base,reg_neg_base,reg_success,emotion_reactivity
PIP,99,1,0.177919914482657,-0.0121924546745364,0.527547112201567,0.515354657527031,-0.2,2.86666666666667
PIP,99,2,0.352612949998836,0.0262840815123637,1.72458978083136,1.75087386234372,-0.2,2.86666666666667
PIP,100,1,-0.00705037369107976,0.259957259858366,0.298522962137031,0.558480221995398,1.06666666666666,2.4
PIP,100,2,0.343059945408889,0.125204502205261,2.12968679379735,2.25489129600261,1.06666666666666,2.4
PIP,101,1,0.395734689995695,-0.197246944624763,1.00199629855527,0.804749353930505,1,2.24285714285714
PIP,101,2,0.76532497073602,-0.234375807895522,2.25116739199805,2.01679158410253,1,2.24285714285714
PIP,102,1,0.0406584484545592,0.0113651249110465,0.395616569527968,0.406981694439015,0.33333333333333,1.73333333333333
PIP,102,2,0.102577518460514,0.0455859960619566,1.77553239182985,1.82111838789181,0.33333333333333,1.73333333333333
PIP,103,1,0.0490374132760111,0.0322805662645274,0.449916949617712,0.48219751588224,0.86666666666666,2.8
PIP,103,2,0.193874611677909,-0.0390295597099464,1.23538302585233,1.19635346614238,0.86666666666666,2.8
PIP,104,1,0.122855181646066,0.10474729734339,0.343720837382144,0.448468134725534,-0.0952380952381002,2.2
PIP,104,2,-0.00111317411587392,0.0423245390997704,1.56275338215435,1.60507792125412,-0.0952380952381002,2.2
PIP,105,1,0.103756103041436,0.0914412886777516,0.436302000840558,0.52774328951831,0.06666666666667,3.03809523809524
PIP,105,2,0.252513034894249,0.354157606917603,1.2528829351177,1.6070405420353,0.06666666666667,3.03809523809524
PIP,106,1,-0.0506543545927551,-0.00177859960232366,-0.0109841424086074,-0.012762742010931,0.81818181818182,2.73333333333333
PIP,106,2,0.197356956291713,-0.173354285520778,1.90418925533572,1.73083496981494,0.81818181818182,2.73333333333333
PIP,107,1,-0.0721027626676172,0.0733530364020539,0.207120254397703,0.280473290799757,1.86666666666667,2.66666666666667
PIP,107,2,0.093840768351724,-0.0738272460875542,1.37674386621123,1.30291662012368,1.86666666666667,2.66666666666667
PIP,108,1,0.255250415776794,0.131340027875051,0.535409522493927,0.666749550368979,1.03205128205129,2.3452380952381
PIP,108,2,0.382164611000189,-0.00831713538857361,1.76263216216769,1.75431502677912,1.03205128205129,2.3452380952381
PIP,109,1,0.0722002829561941,0.040138079945483,0.451947675298877,0.49208575524436,0.53333333333333,2.86666666666666
PIP,109,2,0.229287007595395,-0.0921996501445668,1.25750009784401,1.16530044769945,0.53333333333333,2.86666666666666
PIP,110,1,0.181590463349344,0.00115636541277248,0.290047972434903,0.291204337847676,0.9,3.33333333333333
PIP,110,2,0.31991710402565,-0.124879628699929,1.61208322592928,1.48720359722935,0.9,3.33333333333333
PIP,111,1,0.0708719798671785,0.146390832105896,0.210605028541875,0.356995860647771,0.13333333333334,1.86666666666667
PIP,111,2,0.298345616290994,0.0320597127030556,0.780299454614529,0.812359167317585,0.13333333333334,1.86666666666667
PIP,112,1,-0.0126470206486731,0.021024987954156,0.275266702220215,0.296291690174371,-0.2,3.4
PIP,112,2,0.411143064870051,-0.109739172339809,1.56797686164847,1.45823768930866,-0.2,3.4
PIP,113,1,0.0824655060362321,-0.00873358441930311,0.514300100341301,0.505566515921997,0.1952380952381,2.7952380952381
PIP,113,2,0.388501552608732,-0.0135353437195018,2.07664979460654,2.06311445088703,0.1952380952381,2.7952380952381
PIP,114,1,0.179619967642803,0.0090065201987643,0.534038043731043,0.543044563929808,0.73333333333333,3.33333333333333
PIP,114,2,0.343298633936977,-0.0381344865881359,1.78288804291009,1.74475355632196,0.73333333333333,3.33333333333333
