k,model_family,kept_draws,mean_loglik,n_roi_units,n_subject_feature_rows,n_parameters_approx,aic_approx,bic_approx,bic_roi_approx,mean_membership_entropy,n_pointwise_units,elpd_waic,p_waic,waic,elpd_loo,p_loo,looic,pareto_k_max,pareto_k_bad,loo_method,requested_K,occupied_K,effective_K,terminal_cluster_count,empty_cluster_count,minimum_cluster_size,maximum_cluster_size,mean_max_posterior,mean_max_posterior_probability,stable_080_fraction,stable_090_fraction,uncertain_060_fraction,interpretable_cluster_fraction,cluster_size_balance,effect_strength_score,mean_coclustering_entropy,coclustering_sharpness,confident_pair_fraction,delta_bic,delta_aic,delta_waic,delta_looic,model_performance_score,assignment_stability_score,coclustering_score,interpretability_score,overall_score,overall_recommended_K,is_lowest_bic
5,Bayesian hierarchical ROI mixture clustering,2000,-10328.0481024477,61,10736,74,20804.0962048954,21342.9166864771,20960.3008708443,0.0394214609073036,61,-10520.1374557474,344.159557336529,21040.2749114949,-10486.3541491574,310.376250746524,20972.7082983149,2.45988175026936,30,psis_loo,5,2,1,2,3,3,58,0.980540983606557,0.980540983606557,0.950819672131147,0.950819672131147,0,1,0.0517241379310345,0.967249023805837,-1.11022302462516e-15,1,1,430.5410725728,102.879968908281,10.7384584017927,15.65431383744,0.375,0.968879795980254,1,0.702845974260531,0.697646845134143,FALSE,FALSE
