k,model_family,kept_draws,mean_loglik,n_roi_units,n_subject_feature_rows,n_parameters_approx,aic_approx,bic_approx,bic_roi_approx,mean_membership_entropy,n_pointwise_units,elpd_waic,p_waic,waic,elpd_loo,p_loo,looic,pareto_k_max,pareto_k_bad,loo_method,requested_K,occupied_K,effective_K,terminal_cluster_count,empty_cluster_count,minimum_cluster_size,maximum_cluster_size,mean_max_posterior,mean_max_posterior_probability,stable_080_fraction,stable_090_fraction,uncertain_060_fraction,interpretable_cluster_fraction,cluster_size_balance,effect_strength_score,mean_coclustering_entropy,coclustering_sharpness,confident_pair_fraction,delta_bic,delta_aic,delta_waic,delta_looic,model_performance_score,assignment_stability_score,coclustering_score,interpretability_score,overall_score,overall_recommended_K,is_lowest_bic
4,Bayesian hierarchical ROI mixture clustering,2000,-10328.6349886665,61,10736,59,20775.269977333,21204.8700910265,20899.8115353192,0.0312194371917776,61,-10515.4433720038,345.903370749072,21030.8867440075,-10487.940232483,318.400231228303,20975.880464966,2.61013824057649,24,psis_loo,4,2,2,2,2,3,58,0.987696721311475,0.987696721311475,0.950819672131147,0.950819672131147,0,1,0.0517241379310345,0.967249023805837,-1.11022302462516e-15,1,1,292.494477122211,74.053741345866,1.35029091442266,18.826480488533,0.4375,0.972235557868501,1,0.727845974260531,0.727235785606205,FALSE,FALSE
