k,model_family,kept_draws,mean_loglik,n_roi_units,n_subject_feature_rows,n_parameters_approx,aic_approx,bic_approx,bic_roi_approx,mean_membership_entropy,n_pointwise_units,elpd_waic,p_waic,waic,elpd_loo,p_loo,looic,pareto_k_max,pareto_k_bad,loo_method,requested_K,occupied_K,effective_K,terminal_cluster_count,empty_cluster_count,minimum_cluster_size,maximum_cluster_size,mean_max_posterior,mean_max_posterior_probability,stable_080_fraction,stable_090_fraction,uncertain_060_fraction,interpretable_cluster_fraction,cluster_size_balance,effect_strength_score,mean_coclustering_entropy,coclustering_sharpness,confident_pair_fraction,delta_bic,delta_aic,delta_waic,delta_looic,model_performance_score,assignment_stability_score,coclustering_score,interpretability_score,overall_score,overall_recommended_K,is_lowest_bic
3,Bayesian hierarchical ROI mixture clustering,2000,-10323.6574221817,61,10736,44,20735.3148443635,21055.6945901688,20828.1932943871,0.0075183737132679,61,-10515.387592102,344.691979135823,21030.7751842041,-10486.7688932058,316.07328023955,20973.5377864116,2.60193237449582,27,psis_loo,3,2,2,2,1,3,58,0.999049180327869,0.999049180327869,1,1,0,1,0.0517241379310345,0.967249023805837,-1.11022302462516e-15,1,1,143.318976264523,34.0986083763492,1.23873111099238,16.483801934115,0.6875,0.997908792462584,1,0.769512640927197,0.839904094254726,FALSE,FALSE
