k,model_family,kept_draws,mean_loglik,n_roi_units,n_subject_feature_rows,n_parameters_approx,aic_approx,bic_approx,bic_roi_approx,mean_membership_entropy,n_pointwise_units,elpd_waic,p_waic,waic,elpd_loo,p_loo,looic,pareto_k_max,pareto_k_bad,loo_method,requested_K,occupied_K,effective_K,terminal_cluster_count,empty_cluster_count,minimum_cluster_size,maximum_cluster_size,mean_max_posterior,mean_max_posterior_probability,stable_080_fraction,stable_090_fraction,uncertain_060_fraction,interpretable_cluster_fraction,cluster_size_balance,effect_strength_score,mean_coclustering_entropy,coclustering_sharpness,confident_pair_fraction,delta_bic,delta_aic,delta_waic,delta_looic,model_performance_score,assignment_stability_score,coclustering_score,interpretability_score,overall_score,overall_recommended_K,is_lowest_bic
3,Bayesian hierarchical ROI mixture clustering,2000,-9733.1338269842,61,11102,44,19554.2676539684,19876.1223982234,19647.146103992,-1.11022302462516e-15,61,-10013.9087407134,474.859659912206,20027.8174814267,-9930.40997137914,391.360890577995,19860.8199427583,3.19902559175671,24,psis_loo,3,2,2,2,1,3,58,1,1,1,1,0,1,0.0517241379310345,1,-1.11022302462516e-15,1,1,141.85439127951,32.1311830107588,0,0,0.875,1,1,0.774425287356322,0.916163793103448,FALSE,FALSE
